,METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
2753,480,37021,39,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2754,480,37021,45,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2755,1300,37001,37,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2756,1300,37001,66,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2757,1300,37001,66,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2758,1300,37001,47,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2759,3291,0,55,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2760,3291,0,56,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2761,3291,0,25,1,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2762,3291,0,27,1,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2763,2980,37191,38,1,8,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
2764,3150,37147,53,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2765,3150,37147,55,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2766,3150,37147,23,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2767,480,0,32,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2768,480,0,30,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2769,1300,37001,54,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2770,1300,37001,54,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2771,3600,37133,56,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2772,3150,37147,36,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2773,3150,37147,80,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2774,1300,37001,48,1,8,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
2775,2980,37191,28,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2776,2980,37191,56,1,8,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2777,480,0,29,1,8,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2778,3150,37147,37,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2779,3150,37147,33,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2780,480,0,30,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2781,1300,37001,50,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2782,1300,37001,44,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2783,1300,37001,17,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2784,3600,37133,45,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2785,480,37021,30,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2786,3291,0,34,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2787,3291,0,36,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2788,480,0,58,2,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2789,480,0,59,2,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2790,1300,37001,55,2,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2791,1300,37001,60,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2792,1300,37001,29,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2793,1300,37001,30,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2794,3600,37133,35,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2795,3291,0,67,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2796,3291,0,39,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
2797,3150,37147,67,1,8,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
2798,3291,0,64,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2799,3600,37133,18,2,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2800,1300,37001,64,1,8,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
2801,3150,37147,51,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2802,3150,37147,48,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2803,2980,37191,66,1,8,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2804,480,37021,73,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2805,3600,37133,46,1,8,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2806,3600,37133,17,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2807,3600,37133,34,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2808,480,37021,41,1,8,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2809,480,37021,48,1,8,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2810,2980,37191,53,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2811,2980,37191,53,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2812,1300,37001,25,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2813,1300,37001,66,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2814,3600,37133,36,1,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2815,3291,0,57,2,8,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2816,480,37021,56,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2817,480,0,28,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2818,480,37021,60,1,8,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2819,480,37021,30,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2820,1300,37001,59,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2821,1300,37001,54,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2822,1300,37001,29,1,8,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
2823,3600,37133,20,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2824,3600,37133,38,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2825,3291,0,59,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2826,2980,37191,66,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2827,3150,37147,60,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2828,3291,0,40,1,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2829,3291,0,58,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2830,1300,37001,51,1,8,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
2831,1300,37001,34,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2832,1300,37001,37,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2833,480,37021,38,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
2834,1300,37001,47,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2835,1300,37001,40,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2836,1300,37001,16,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
2837,1300,37001,41,2,8,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2838,1300,37001,33,2,8,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2839,2980,37191,34,1,8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2840,1300,37001,69,2,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2841,3291,0,47,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2842,3291,0,48,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2843,3150,37147,28,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2844,3150,37147,31,1,8,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2845,3291,0,28,1,8,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
2846,3600,37133,47,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2847,3600,37133,37,1,8,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
2848,480,37021,60,2,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2849,2980,37191,43,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2850,2980,37191,63,2,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2851,3600,37133,33,1,8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2852,3600,37133,39,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2853,480,0,56,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2854,480,0,58,1,8,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2855,480,0,49,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2856,480,0,46,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2857,3600,37133,22,1,8,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2858,480,37021,69,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2859,1300,37001,63,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2860,1300,37001,61,1,8,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2861,1521,37119,55,1,9,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2862,1521,37119,60,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2863,1521,37119,35,1,9,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2864,1521,37119,31,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2865,3122,0,32,1,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2866,6642,0,28,1,9,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
2867,6642,0,27,1,9,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2868,3122,0,52,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2869,3122,0,47,1,9,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
2870,6641,0,60,1,9,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2871,2560,0,57,1,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2872,6641,0,65,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2873,6641,0,61,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2874,2560,0,25,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
2875,6641,0,21,1,9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
2876,2560,0,19,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2877,3121,37067,64,1,9,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
2878,1521,0,52,1,9,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2879,1521,0,26,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
2880,3122,0,45,1,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
2881,3122,0,23,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2882,3122,0,24,1,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2883,1521,0,27,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2884,3122,0,59,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2885,3122,0,62,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2886,3122,0,25,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2887,3122,0,25,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2888,1521,37119,57,1,9,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2889,1521,37119,33,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2890,1521,37119,36,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2891,1521,37119,53,1,9,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
2892,1521,37119,36,1,9,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
2893,1521,37119,42,1,9,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
2894,1521,37119,25,2,9,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
2895,1521,37119,27,1,9,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2896,1521,37119,46,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2897,6642,0,26,1,9,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2898,6642,0,27,1,9,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2899,1521,37119,50,1,9,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
2900,1521,37119,34,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2901,1521,37119,32,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2902,1521,37119,74,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2903,2560,0,34,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2904,2560,0,32,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2905,3121,37067,58,1,9,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
2906,6641,0,22,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2907,2560,0,23,1,9,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2908,6641,0,33,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2909,6641,0,36,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2910,3121,37067,42,1,9,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2911,3121,37067,47,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2912,3122,0,54,1,9,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2913,3122,0,19,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2914,3122,0,22,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2915,3122,0,27,1,9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
2916,1521,0,44,1,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2917,2560,0,25,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2918,2560,0,31,1,9,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
2919,1521,37119,30,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2920,1521,37119,29,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2921,1521,37119,85,1,9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2922,1521,37119,27,1,9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2923,2560,0,53,1,9,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
2924,6642,0,23,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2925,3122,0,72,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
2926,3122,0,72,1,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2927,6642,0,64,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2928,6642,0,53,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
2929,6642,0,47,1,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2930,6642,0,17,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2931,6642,0,18,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2932,6641,0,44,1,9,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
2933,1521,0,43,1,9,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
2934,1521,37119,49,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2935,3121,37067,59,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2936,3121,37067,59,1,9,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2937,3122,0,31,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2938,3122,0,38,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2939,3122,0,51,1,9,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
2940,3122,0,51,1,9,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2941,1521,0,46,1,9,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2942,1521,0,51,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2943,3121,37057,45,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2944,2560,0,66,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2945,6641,0,55,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2946,6642,0,58,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2947,6642,0,55,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2948,6641,0,26,1,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2949,6641,0,26,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
2950,6641,0,24,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
2951,1521,37119,24,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2952,2560,0,24,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2953,2560,0,46,1,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2954,2560,0,21,1,9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2955,6642,0,43,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2956,3121,37067,63,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2957,6642,0,63,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
2958,1521,0,62,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2959,1521,0,30,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2960,6642,0,53,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2961,6642,0,56,2,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2962,6642,0,29,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
2963,1521,37119,55,1,9,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
2964,6642,0,63,1,9,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
2965,6641,0,38,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
2966,1521,0,42,1,9,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
2967,1521,37119,47,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2968,1521,37119,48,1,9,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
2969,6642,0,35,1,9,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2970,6642,0,33,1,9,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
2971,6642,0,51,1,9,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
2972,6642,0,51,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2973,3122,0,33,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2974,3122,0,37,1,9,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2975,6642,0,62,1,9,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2976,6641,0,25,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2977,1521,37119,23,1,9,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2978,2560,0,60,1,9,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
2979,1521,37119,27,1,9,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
2980,1521,37119,28,2,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2981,6641,0,26,1,9,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
2982,6641,0,26,1,9,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2983,6642,0,35,1,9,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
2984,6641,0,74,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2985,1521,37119,41,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2986,6641,0,40,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2987,6641,0,37,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2988,6641,0,56,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2989,6641,0,59,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2990,3121,37067,50,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2991,3121,37067,50,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2992,3121,37067,33,1,9,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
2993,1521,37119,38,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2994,1521,37119,34,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
2995,1521,37119,36,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2996,3122,0,33,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2997,1521,0,41,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2998,3122,0,57,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2999,3122,0,54,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3000,3122,0,38,1,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3001,6642,0,35,1,9,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
3002,1521,37119,47,1,9,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3003,1521,37119,47,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3004,6642,0,24,2,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3005,6642,0,24,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3006,1521,37119,51,1,9,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3007,6642,0,55,2,9,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3008,1521,0,48,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3009,6642,0,28,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3010,6642,0,55,1,9,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
3011,6641,0,65,1,9,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
3012,6641,0,32,2,9,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
3013,6641,0,38,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
3014,3121,37067,27,1,9,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
3015,3121,37067,26,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3016,3122,0,65,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3017,3122,0,64,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3018,3122,0,25,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3019,3122,0,28,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3020,6642,0,42,1,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
3021,6642,0,45,1,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3022,6642,0,57,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3023,6642,0,57,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3024,6642,0,34,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3025,6642,0,33,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
3026,3122,0,45,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3027,3122,0,46,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3028,3121,37057,34,1,9,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
3029,3121,37057,33,1,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3030,6641,0,27,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
3031,6641,0,28,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3032,6641,0,29,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3033,1521,0,74,1,9,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
3034,1521,0,33,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3035,1521,37119,25,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3036,1521,37119,33,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3037,1521,37119,47,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3038,1521,37119,27,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3039,1521,37119,27,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3040,1521,37119,55,1,9,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3041,3122,0,46,1,9,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3042,3122,0,55,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3043,2560,0,48,1,9,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
3044,2560,0,39,1,9,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3045,2560,0,36,2,9,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3046,6641,0,32,1,9,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3047,1521,37119,64,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3048,6641,0,26,1,9,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3049,1521,0,63,1,9,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3050,1521,0,66,1,9,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3051,3121,37067,53,1,9,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
3052,3121,37067,65,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3053,1521,0,27,1,9,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3054,6641,0,25,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3055,3121,37067,56,1,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3056,1521,0,21,1,9,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
3057,6642,0,66,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3058,3121,37057,44,1,9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3059,3121,37057,47,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3060,1521,0,42,1,9,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
3061,1521,0,40,1,9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3062,6642,0,49,1,9,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
3063,3122,0,69,1,9,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
