YEAR,MONTH,METAREA,COUNTY,AGE,SEX,RACE,MARST,HISPAN,EDUC,COVIDTELEW,COVIDUNAW,education,marital_status,gender
2020,5,3121,37057,32,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,3121,37057,24,2,100,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,5,6642,0,38,1,651,1,0,111,2,1,Bachelor's,Married,Male
2020,5,3121,37057,40,2,100,4,0,92,1,1,Some College or Associate Degree,Divorced,Female
2020,5,3121,37057,20,2,100,6,0,60,1,2,High School or below,Single,Female
2020,5,3122,0,80,1,100,1,0,81,2,1,Some College or Associate Degree,Married,Male
2020,5,3122,0,80,2,100,1,0,91,2,1,Some College or Associate Degree,Married,Female
2020,5,1521,37119,38,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,1521,37119,20,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2020,5,6642,0,69,2,200,1,0,111,1,1,Bachelor's,Married,Female
2020,5,6642,0,64,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,1521,37119,36,1,100,1,0,73,2,1,High School or below,Married,Male
2020,5,1521,37119,36,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6642,0,43,1,651,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,5,6642,0,40,2,651,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,3122,0,53,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2020,5,3122,0,55,1,100,1,0,73,1,2,High School or below,Married,Male
2020,5,1521,37119,30,1,651,2,0,123,2,1,Graduate or Professional Degree,,Male
2020,5,6642,0,57,2,100,5,0,111,2,1,Bachelor's,,Female
2020,5,6642,0,59,1,200,6,0,60,1,1,High School or below,Single,Male
2020,5,6642,0,20,2,200,6,0,73,1,1,High School or below,Single,Female
2020,5,1521,37159,44,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,5,1521,37159,40,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,5,6642,0,47,2,100,1,0,73,2,1,High School or below,Married,Female
2020,5,6642,0,55,1,100,1,0,73,1,2,High School or below,Married,Male
2020,5,6642,0,19,1,100,6,0,81,1,2,Some College or Associate Degree,Single,Male
2020,5,6642,0,32,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,6642,0,29,2,100,1,0,125,2,1,Graduate or Professional Degree,Married,Female
2020,5,2560,0,32,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2020,5,6641,0,60,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6641,0,59,1,100,1,0,92,2,1,Some College or Associate Degree,Married,Male
2020,5,3121,37057,68,2,100,5,0,92,1,2,Some College or Associate Degree,,Female
2020,5,6641,0,45,1,100,1,0,92,1,2,Some College or Associate Degree,Married,Male
2020,5,6642,0,25,1,100,1,100,73,1,1,High School or below,Married,Male
2020,5,6642,0,56,1,100,4,0,60,1,1,High School or below,Divorced,Male
2020,5,1521,0,55,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,1521,0,42,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,3121,37057,47,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,3121,37057,24,1,100,6,0,111,2,1,Bachelor's,Single,Male
2020,5,6642,0,28,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,1521,37119,31,1,651,4,0,81,1,2,Some College or Associate Degree,Divorced,Male
2020,5,1521,37119,57,2,651,2,0,123,2,1,Graduate or Professional Degree,,Female
2020,5,1521,37159,55,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,1521,37159,49,2,200,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,5,1521,37159,34,2,200,4,0,91,1,1,Some College or Associate Degree,Divorced,Female
2020,5,1521,37159,16,2,200,6,0,40,1,1,,Single,Female
2020,5,6642,0,23,1,100,6,0,111,2,1,Bachelor's,Single,Male
2020,5,1521,37179,55,2,100,4,0,81,2,2,Some College or Associate Degree,Divorced,Female
2020,5,9999,0,55,1,100,4,0,73,1,1,High School or below,Divorced,Male
2020,5,9999,0,19,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,3121,37067,23,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,3121,37067,28,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,6642,0,38,1,651,1,0,73,1,2,High School or below,Married,Male
2020,5,6642,0,34,2,200,4,0,123,2,1,Graduate or Professional Degree,Divorced,Female
2020,5,6642,0,62,2,200,4,0,81,2,1,Some College or Associate Degree,Divorced,Female
2020,5,1521,0,20,1,100,6,0,81,1,2,Some College or Associate Degree,Single,Male
2020,5,6642,0,60,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2020,5,6642,0,54,2,100,6,0,73,1,1,High School or below,Single,Female
2020,5,1521,37179,49,2,100,1,0,111,1,2,Bachelor's,Married,Female
2020,5,1521,37119,48,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,1521,37119,44,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,3122,0,27,2,200,6,0,111,2,1,Bachelor's,Single,Female
2020,5,6642,0,41,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,3122,0,62,1,100,1,0,92,1,2,Some College or Associate Degree,Married,Male
2020,5,3122,0,35,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,9999,0,64,2,100,1,0,73,1,1,High School or below,Married,Female
2020,5,9999,0,62,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,3122,0,49,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,3122,0,51,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,6642,0,49,1,651,1,0,123,2,2,Graduate or Professional Degree,Married,Male
2020,5,6642,0,47,1,100,6,0,73,1,2,High School or below,Single,Male
2020,5,6642,0,40,2,100,6,0,73,1,1,High School or below,Single,Female
2020,5,6642,0,30,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,6642,0,30,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,6642,0,42,1,651,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,5,6642,0,47,2,100,4,0,111,1,1,Bachelor's,Divorced,Female
2020,5,6642,0,32,2,100,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2020,5,6642,0,58,2,651,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,5,1521,37119,35,1,651,1,0,111,2,1,Bachelor's,Married,Male
2020,5,1521,37119,57,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2020,5,6642,0,50,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6642,0,50,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,1521,37119,59,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,6642,0,38,2,100,1,0,92,2,2,Some College or Associate Degree,Married,Female
2020,5,6642,0,36,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,3121,37067,65,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,3121,37067,55,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,3122,0,29,1,200,6,0,73,1,1,High School or below,Single,Male
2020,5,6642,0,64,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,6642,0,76,2,100,4,0,123,1,1,Graduate or Professional Degree,Divorced,Female
2020,5,1521,37159,73,2,100,1,0,91,1,2,Some College or Associate Degree,Married,Female
2020,5,2560,0,28,2,100,6,0,73,1,1,High School or below,Single,Female
2020,5,3122,0,64,1,100,5,0,71,1,1,High School or below,,Male
2020,5,3122,0,27,2,100,6,0,71,1,2,High School or below,Single,Female
2020,5,3121,37067,46,2,100,4,0,73,2,2,High School or below,Divorced,Female
2020,5,1521,0,49,1,200,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,1521,0,49,2,200,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,3122,0,62,1,100,6,0,91,1,1,Some College or Associate Degree,Single,Male
2020,5,1521,0,58,2,100,1,0,73,2,1,High School or below,Married,Female
2020,5,1521,37119,35,2,200,6,0,111,2,1,Bachelor's,Single,Female
2020,5,2560,0,58,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2020,5,2560,0,43,2,200,3,0,60,1,1,High School or below,,Female
2020,5,6642,0,45,1,100,1,500,92,2,1,Some College or Associate Degree,Married,Male
2020,5,6642,0,39,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,3121,37057,42,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,3121,37057,41,1,100,1,0,111,2,2,Bachelor's,Married,Male
2020,5,3122,0,65,2,100,1,0,73,1,1,High School or below,Married,Female
2020,5,1521,37119,37,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,1521,37119,44,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,1521,0,51,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2020,5,1521,0,69,1,200,1,0,73,1,1,High School or below,Married,Male
2020,5,1521,37119,43,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,1521,37119,38,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,1521,37119,45,2,100,1,0,111,2,2,Bachelor's,Married,Female
2020,5,1521,37119,50,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,1521,37119,16,2,100,6,0,50,2,2,High School or below,Single,Female
2020,5,1521,37119,57,2,100,1,0,73,2,1,High School or below,Married,Female
2020,5,1521,37119,59,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,1521,37159,41,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,1521,37159,43,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,1521,37119,32,1,100,6,0,81,2,1,Some College or Associate Degree,Single,Male
2020,5,1521,37119,30,2,100,6,0,111,1,1,Bachelor's,Single,Female
2020,5,6642,0,35,2,100,4,0,123,2,2,Graduate or Professional Degree,Divorced,Female
2020,5,6642,0,64,1,200,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,1521,0,40,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,1521,0,54,1,100,1,0,111,1,2,Bachelor's,Married,Male
2020,5,1521,0,56,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2020,5,2560,0,59,2,100,4,0,91,2,2,Some College or Associate Degree,Divorced,Female
2020,5,2560,0,33,2,100,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,5,3122,0,49,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,5,1521,37119,24,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,1521,37119,24,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,3121,0,19,1,100,6,0,50,1,1,High School or below,Single,Male
2020,5,9999,0,70,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2020,5,1521,37119,46,1,651,6,0,123,2,2,Graduate or Professional Degree,Single,Male
2020,5,6642,0,53,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,6642,0,48,2,100,1,0,125,2,1,Graduate or Professional Degree,Married,Female
2020,5,6642,0,18,1,100,6,0,60,2,1,High School or below,Single,Male
2020,5,6641,0,44,1,100,6,0,111,2,1,Bachelor's,Single,Male
2020,5,6641,0,43,2,100,6,0,123,2,1,Graduate or Professional Degree,Single,Female
2020,5,2560,0,37,2,100,6,0,73,1,2,High School or below,Single,Female
2020,5,2560,0,43,1,100,4,0,73,1,2,High School or below,Divorced,Male
2020,5,2560,0,20,2,100,6,0,73,1,2,High School or below,Single,Female
2020,5,1521,0,32,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,1521,0,35,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,1521,37179,68,1,100,1,0,73,1,2,High School or below,Married,Male
2020,5,1521,37179,59,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,3121,37067,58,1,100,1,0,111,2,2,Bachelor's,Married,Male
2020,5,3121,37067,24,1,100,6,0,111,2,2,Bachelor's,Single,Male
2020,5,1521,0,45,1,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Male
2020,5,6642,0,48,1,200,6,0,73,1,1,High School or below,Single,Male
2020,5,6642,0,48,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,5,3122,0,70,1,100,1,0,73,1,2,High School or below,Married,Male
2020,5,1521,37119,40,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,1521,37119,38,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6642,0,43,2,100,4,0,111,2,2,Bachelor's,Divorced,Female
2020,5,6642,0,41,2,200,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6641,0,27,1,100,6,0,111,2,2,Bachelor's,Single,Male
2020,5,1521,37119,30,2,100,1,0,111,1,2,Bachelor's,Married,Female
2020,5,1521,37119,35,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,1521,37119,26,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,1521,37119,27,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,1521,0,49,2,200,1,0,73,1,1,High School or below,Married,Female
2020,5,1521,0,66,1,200,1,0,73,1,2,High School or below,Married,Male
2020,5,1521,37179,61,2,100,1,0,73,1,2,High School or below,Married,Female
2020,5,3121,37067,30,1,100,6,0,111,1,1,Bachelor's,Single,Male
2020,5,6642,0,52,2,100,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2020,5,6642,0,16,2,100,6,0,50,1,1,High School or below,Single,Female
2020,5,9999,0,44,2,300,1,0,73,2,1,High School or below,Married,Female
2020,5,9999,0,46,1,300,1,0,73,1,1,High School or below,Married,Male
2020,5,9999,0,26,1,300,6,0,73,2,1,High School or below,Single,Male
2020,5,6642,0,63,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,5,6642,0,66,1,100,1,0,125,1,1,Graduate or Professional Degree,Married,Male
2020,5,1521,0,59,2,200,1,0,111,1,1,Bachelor's,Married,Female
2020,5,1521,0,59,1,200,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,1521,37159,40,2,100,1,0,125,1,1,Graduate or Professional Degree,Married,Female
2020,5,6642,0,31,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,1521,37159,41,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,1521,37159,41,2,100,1,0,91,2,1,Some College or Associate Degree,Married,Female
2020,5,3121,37057,52,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2020,5,3121,37057,51,1,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Male
2020,5,3121,37057,29,2,100,6,0,91,1,2,Some College or Associate Degree,Single,Female
2020,5,3122,0,61,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,6641,0,52,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,6641,0,45,2,100,1,0,123,2,2,Graduate or Professional Degree,Married,Female
2020,5,6642,0,43,1,651,1,0,111,2,1,Bachelor's,Married,Male
2020,5,6642,0,35,2,651,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6641,0,58,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,6641,0,59,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,6642,0,39,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2020,5,6642,0,35,1,100,4,0,73,1,1,High School or below,Divorced,Male
2020,5,6642,0,46,2,100,5,100,73,1,1,High School or below,,Female
2020,5,6642,0,45,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6642,0,39,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,3121,37067,49,2,100,1,0,73,1,1,High School or below,Married,Female
2020,5,6642,0,59,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,6642,0,58,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2020,5,1521,0,43,1,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Male
2020,5,6642,0,55,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,6642,0,26,1,100,6,0,111,1,1,Bachelor's,Single,Male
2020,5,6642,0,43,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,6642,0,44,1,100,1,0,111,2,1,Bachelor's,Married,Male
2020,5,1521,0,56,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,1521,0,33,1,100,6,0,111,1,1,Bachelor's,Single,Male
2020,5,2560,0,27,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,6642,0,31,1,100,6,0,111,2,1,Bachelor's,Single,Male
2020,5,6642,0,29,2,100,6,0,111,2,1,Bachelor's,Single,Female
2020,5,6642,0,43,1,100,1,200,91,1,1,Some College or Associate Degree,Married,Male
2020,5,6642,0,40,2,100,1,0,111,2,1,Bachelor's,Married,Female
2020,5,6642,0,45,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,5,1521,37119,57,1,200,1,0,111,1,1,Bachelor's,Married,Male
2020,5,1521,37119,59,2,200,1,0,91,2,1,Some College or Associate Degree,Married,Female
2020,5,1521,0,41,1,100,6,100,73,1,1,High School or below,Single,Male
2020,5,1521,37159,28,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,1521,37159,27,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2020,5,9998,0,52,1,200,1,0,111,2,1,Bachelor's,Married,Male
2020,5,9998,0,42,2,200,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,9998,0,22,1,200,6,0,81,1,2,Some College or Associate Degree,Single,Male
2020,5,9998,0,33,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2020,5,9998,0,35,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,37155,56,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,37155,31,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,41,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,9998,0,52,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2020,5,9998,0,49,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,9998,0,56,1,100,6,100,81,1,2,Some College or Associate Degree,Single,Male
2020,5,9998,0,22,1,100,6,100,73,1,2,High School or below,Single,Male
2020,5,9998,0,30,2,300,6,0,73,1,1,High School or below,Single,Female
2020,5,9998,0,73,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2020,5,9998,0,31,1,200,6,0,81,1,1,Some College or Associate Degree,Single,Male
2020,5,9998,37155,56,1,652,1,611,73,2,2,High School or below,Married,Male
2020,5,9998,0,54,2,100,1,0,91,1,2,Some College or Associate Degree,Married,Female
2020,5,9998,0,55,1,100,1,0,91,1,2,Some College or Associate Degree,Married,Male
2020,5,9998,0,22,1,100,6,0,91,1,1,Some College or Associate Degree,Single,Male
2020,5,9998,0,51,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,70,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,37155,54,1,300,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,0,52,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,0,55,1,100,1,0,73,2,1,High School or below,Married,Male
2020,5,9998,0,44,1,100,6,0,73,1,2,High School or below,Single,Male
2020,5,9998,0,59,2,200,1,0,111,1,1,Bachelor's,Married,Female
2020,5,9998,0,58,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,41,2,100,4,0,73,1,1,High School or below,Divorced,Female
2020,5,9998,0,31,2,100,1,0,91,2,1,Some College or Associate Degree,Married,Female
2020,5,9998,0,60,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,67,2,100,1,0,92,1,2,Some College or Associate Degree,Married,Female
2020,5,9998,37155,63,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,0,67,2,100,1,0,73,1,2,High School or below,Married,Female
2020,5,9998,0,52,1,100,4,0,91,1,1,Some College or Associate Degree,Divorced,Male
2020,5,9998,0,50,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,9998,0,43,1,100,1,0,124,1,1,Graduate or Professional Degree,Married,Male
2020,5,9998,0,49,1,100,4,0,73,1,1,High School or below,Divorced,Male
2020,5,9998,0,58,1,100,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2020,5,9998,0,47,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,9998,37155,48,2,200,1,0,123,2,2,Graduate or Professional Degree,Married,Female
2020,5,9998,37155,56,1,200,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,0,52,1,100,1,0,92,1,2,Some College or Associate Degree,Married,Male
2020,5,9998,0,48,2,100,1,0,123,1,2,Graduate or Professional Degree,Married,Female
2020,5,9998,0,35,1,100,1,0,111,1,1,Bachelor's,Married,Male
2020,5,9998,37155,67,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,0,57,2,200,1,0,73,1,2,High School or below,Married,Female
2020,5,9998,0,34,1,200,4,0,73,1,1,High School or below,Divorced,Male
2020,5,9998,0,61,2,100,5,0,123,1,1,Graduate or Professional Degree,,Female
2020,5,9998,0,65,2,200,6,0,73,1,1,High School or below,Single,Female
2020,5,9998,0,55,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2020,5,9998,0,48,1,100,1,0,73,2,1,High School or below,Married,Male
2020,5,9998,0,56,2,100,1,0,73,1,1,High School or below,Married,Female
2020,5,9998,0,53,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2020,5,9998,0,66,1,100,1,0,81,2,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,54,1,100,6,0,111,2,2,Bachelor's,Single,Male
2020,5,9998,0,29,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,0,19,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,9998,0,49,1,100,4,0,73,1,2,High School or below,Divorced,Male
2020,5,9998,0,56,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,54,2,100,4,0,123,2,1,Graduate or Professional Degree,Divorced,Female
2020,5,9998,0,52,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2020,5,9998,0,50,2,100,4,0,123,2,1,Graduate or Professional Degree,Divorced,Female
2020,5,9998,37155,44,2,200,1,0,111,2,1,Bachelor's,Married,Female
2020,5,9998,37155,43,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,36,2,100,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2020,5,9998,0,38,2,100,1,0,111,1,1,Bachelor's,Married,Female
2020,5,9998,0,48,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,17,1,100,6,0,73,1,1,High School or below,Single,Male
2020,5,9998,0,25,1,200,6,0,73,1,1,High School or below,Single,Male
2020,5,9998,0,42,1,100,1,0,73,1,1,High School or below,Married,Male
2020,5,9998,0,66,1,100,1,0,71,1,1,High School or below,Married,Male
2020,5,9998,0,58,2,100,1,0,73,2,1,High School or below,Married,Female
2020,5,9998,0,24,2,100,6,0,73,1,1,High School or below,Single,Female
2020,5,9998,0,67,2,200,1,0,111,2,1,Bachelor's,Married,Female
2020,5,9998,0,73,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2020,5,9998,0,72,2,100,1,0,123,1,2,Graduate or Professional Degree,Married,Female
2020,5,9998,0,46,2,100,6,0,81,1,2,Some College or Associate Degree,Single,Female
