METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
1521,37119,56,1,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,58,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,51,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,46,1,15,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
3121,37067,46,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37067,44,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,52,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,50,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,30,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2560,0,27,1,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,37119,28,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,37119,33,1,15,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,37119,44,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,37119,60,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,49,1,15,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,55,1,15,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6642,0,56,1,15,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,61,1,15,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
3121,37067,20,1,15,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
6642,0,36,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,54,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,52,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,42,1,15,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1521,37159,61,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6642,0,24,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,26,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,36,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,36,2,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,38,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,37159,32,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,45,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,48,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,17,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6641,0,42,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6641,0,57,1,15,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,0,51,1,15,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1521,0,49,1,15,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
3121,37067,58,1,15,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6641,0,53,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,46,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,59,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6641,0,52,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6641,0,22,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,28,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,35,1,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
3121,37067,54,1,15,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1521,37179,52,1,15,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37179,20,1,15,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1521,37179,24,1,15,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1521,37179,50,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37179,50,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,41,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,41,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,27,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,26,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,50,1,15,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
6642,0,52,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,15,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
3122,0,30,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3122,0,27,1,15,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
6642,0,52,1,15,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,30,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,35,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,0,62,2,15,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
1521,0,58,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,41,1,15,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,44,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37067,70,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,46,1,15,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
1521,0,44,1,15,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,45,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3122,0,57,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,67,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,58,1,15,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
9999,0,29,1,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9999,0,47,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9999,0,47,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,57,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,44,1,15,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,22,1,15,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
6642,0,23,1,15,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3122,0,54,1,15,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
1521,0,29,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,35,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,32,1,15,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,34,1,15,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,56,1,15,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,61,1,15,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6641,0,61,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6641,0,60,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,27,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,21,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,85,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,46,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,58,2,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,56,2,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,41,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,40,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,34,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,37,1,15,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
6642,0,59,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,58,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,66,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,37,1,15,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1521,37179,34,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,0,49,1,15,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,55,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,51,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1521,37179,55,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,48,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,16,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,20,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,42,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,31,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9999,0,49,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9999,0,49,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,25,1,15,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
6642,0,26,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,61,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,57,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,35,1,15,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1521,37119,19,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37119,21,1,15,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
6642,0,24,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
3121,0,55,1,15,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1521,0,50,1,15,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1521,0,53,1,15,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,0,59,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,60,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,55,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6641,0,39,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,38,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37057,42,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37057,40,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37057,61,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37057,66,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,55,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,61,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,54,1,15,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
6642,0,67,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,57,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,56,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,64,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,52,1,15,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1521,0,63,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,44,2,15,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,68,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,57,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3122,0,25,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,25,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,47,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,34,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,31,1,15,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3121,37067,53,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2560,0,26,1,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2560,0,23,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3121,37057,62,1,15,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
6642,0,27,1,15,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
3121,37057,33,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37057,25,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3121,37057,52,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,59,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,51,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,58,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,37067,37,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,37067,38,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,28,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,30,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,22,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9999,0,51,1,15,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,70,1,15,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
6642,0,66,1,15,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
6642,0,62,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,60,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,33,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,28,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37179,35,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37179,36,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,60,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,21,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,37159,44,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37159,40,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37179,54,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,26,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,27,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,48,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,56,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,19,2,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,33,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37179,30,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37179,26,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,57,1,15,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
6642,0,18,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,20,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
3122,0,40,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,0,30,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,38,2,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37179,66,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37179,60,1,15,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9999,0,62,1,15,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,64,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,53,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,28,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,27,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,28,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,58,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6641,0,24,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,26,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,26,1,15,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
6642,0,80,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,77,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,44,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,68,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37067,27,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
3121,37067,26,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,0,54,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,51,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,22,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,61,1,15,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,55,2,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,19,2,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37119,49,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,45,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,15,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
9999,0,38,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9999,0,39,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,30,1,15,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,37119,42,1,15,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
1521,37119,33,1,15,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
6642,0,36,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,39,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,39,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,36,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37179,53,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,37159,54,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37159,59,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,56,1,15,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,60,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,23,1,15,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,24,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,0,55,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,64,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,64,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,39,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37159,74,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,29,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37067,29,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
1521,0,43,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,40,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,18,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,63,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,43,1,15,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
6642,0,45,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37159,57,2,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,51,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,50,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,56,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,56,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,22,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,38,1,15,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1521,37119,43,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37119,36,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,43,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,63,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6641,0,30,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3122,0,67,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,66,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,37,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37159,45,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37159,49,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,34,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,37,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,24,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,23,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,61,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6641,0,23,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,70,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1521,37119,46,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,51,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,17,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,39,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,28,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,28,1,15,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
3121,37067,50,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37159,38,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37159,36,1,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
6642,0,57,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,56,1,15,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3122,0,38,1,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,0,41,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,37,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
1521,0,37,1,15,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
3121,37057,47,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37057,45,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2560,0,33,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9999,0,48,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9999,0,50,2,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,0,69,2,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,0,66,1,15,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,0,20,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,41,1,15,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
6642,0,41,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,41,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,38,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,47,1,15,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1521,37179,19,1,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
6642,0,54,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,49,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,19,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,39,1,15,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3121,37067,58,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,56,1,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,54,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,45,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6641,0,44,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6642,0,42,1,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,42,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,23,1,15,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6642,0,27,1,15,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1521,37179,69,1,15,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,60,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37179,44,1,15,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,37179,43,1,15,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,44,1,15,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,43,1,15,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,21,1,15,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1521,0,45,2,15,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,45,1,15,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,48,2,15,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,50,1,15,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6642,0,58,1,15,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,60,1,15,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,0,63,1,15,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
